"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Switzerland|Fribourg|NA",2020-03-26,"Switzerland","Fribourg",NA,46.718391,7.074008,11,309,30,5,16,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-26,"Switzerland","Geneve",NA,46.195602,6.148113,22,1902,9193,6,194,504,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-26,"Switzerland","Glarus",NA,47.04057,9.068036,0,43,0,0,3,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-26,"Switzerland","Graubunden",NA,46.796756,10.305946,9,373,0,3,51,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-26,"Switzerland","Jura",NA,47.350744,7.156107,0,99,0,0,21,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-26,"Switzerland","Luzern",NA,47.083333,8.266667,3,253,0,1,25,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-26,"Switzerland","Neuchatel",NA,46.995534,6.780126,11,299,0,2,19,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-26,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,48,0,0,4,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-26,"Switzerland","Obwalden",NA,46.898509,8.250681,0,30,6,0,3,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-26,"Switzerland","St.Gallen",NA,47.43162,9.39845,2,306,0,1,78,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-26,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,35,0,0,1,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-26,"Switzerland","Solothurn",NA,47.206649,7.516605,1,141,0,0,12,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-26,"Switzerland","Schwyz",NA,47.061787,8.756585,1,99,10,1,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-26,"Switzerland","Thurgau",NA,47.55993,8.8998,1,110,276,0,14,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-26,"Switzerland","Ticino",NA,46.009279,8.955576,67,1401,0,7,47,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-26,"Switzerland","Uri",NA,46.880422,8.644409,0,38,85,0,13,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-26,"Switzerland","Vaud",NA,46.5369,6.58478,47,2532,0,11,317,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-26,"Switzerland","Valais",NA,46.209567,7.604659,15,715,0,1,64,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-26,"Switzerland","Zug",NA,47.157296,8.537294,0,87,0,0,7,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-26,"Switzerland","Zurich",NA,47.451542,8.564572,9,1476,855,2,113,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-03-27,"Switzerland","Aargau",NA,47.449406,8.327495,3,364,0,1,15,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-27,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,12,0,0,1,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-27,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,44,0,0,2,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-27,"Switzerland","Bern",NA,46.916667,7.466667,8,718,0,1,58,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-27,"Switzerland","Baselland",NA,47.482779,7.742975,5,466,0,0,44,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-27,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,13,534,235,1,29,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-27,"Switzerland","Fribourg",NA,46.718391,7.074008,15,369,30,4,60,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-27,"Switzerland","Geneve",NA,46.195602,6.148113,23,2051,9640,1,149,447,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-27,"Switzerland","Glarus",NA,47.04057,9.068036,0,44,0,0,1,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-27,"Switzerland","Graubunden",NA,46.796756,10.305946,9,409,0,0,36,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-27,"Switzerland","Jura",NA,47.350744,7.156107,0,112,0,0,13,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-27,"Switzerland","Luzern",NA,47.083333,8.266667,3,287,0,0,34,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-27,"Switzerland","Neuchatel",NA,46.995534,6.780126,12,316,0,1,17,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-27,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,54,0,0,6,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-27,"Switzerland","Obwalden",NA,46.898509,8.250681,0,37,6,0,7,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schaffhausen|NA",2020-03-27,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,36,0,0,1,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-27,"Switzerland","Solothurn",NA,47.206649,7.516605,1,157,0,0,16,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-27,"Switzerland","Schwyz",NA,47.061787,8.756585,1,119,10,0,20,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-27,"Switzerland","Thurgau",NA,47.55993,8.8998,2,117,276,1,7,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-27,"Switzerland","Ticino",NA,46.009279,8.955576,76,1688,0,9,287,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-27,"Switzerland","Uri",NA,46.880422,8.644409,0,40,85,0,2,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-27,"Switzerland","Vaud",NA,46.5369,6.58478,48,2745,0,1,213,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-27,"Switzerland","Valais",NA,46.209567,7.604659,20,808,0,5,93,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-27,"Switzerland","Zug",NA,47.157296,8.537294,1,101,0,1,14,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-27,"Switzerland","Zurich",NA,47.451542,8.564572,11,1578,855,2,102,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|St.Gallen|NA",2020-03-27,"Switzerland","St.Gallen",NA,47.43162,9.39845,2,306,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Appenzell Innerrhoden|NA",2020-03-28,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,13,0,0,1,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-28,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,45,0,0,1,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-28,"Switzerland","Bern",NA,46.916667,7.466667,9,767,0,1,49,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-28,"Switzerland","Baselland",NA,47.482779,7.742975,6,502,0,1,36,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-28,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,13,573,235,0,39,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-28,"Switzerland","Fribourg",NA,46.718391,7.074008,15,421,30,0,52,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-28,"Switzerland","Geneve",NA,46.195602,6.148113,27,2277,10305,4,226,665,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-28,"Switzerland","Glarus",NA,47.04057,9.068036,1,47,0,1,3,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Jura|NA",2020-03-28,"Switzerland","Jura",NA,47.350744,7.156107,0,118,0,0,6,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-28,"Switzerland","Luzern",NA,47.083333,8.266667,4,317,0,1,30,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-28,"Switzerland","Neuchatel",NA,46.995534,6.780126,14,337,0,2,21,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-28,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,55,0,0,1,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|St.Gallen|NA",2020-03-28,"Switzerland","St.Gallen",NA,47.43162,9.39845,5,339,0,3,33,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-28,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,37,0,0,1,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-28,"Switzerland","Solothurn",NA,47.206649,7.516605,1,173,0,0,16,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-28,"Switzerland","Schwyz",NA,47.061787,8.756585,2,122,10,1,3,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-28,"Switzerland","Thurgau",NA,47.55993,8.8998,2,134,276,0,17,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-28,"Switzerland","Ticino",NA,46.009279,8.955576,87,1727,0,11,39,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-28,"Switzerland","Uri",NA,46.880422,8.644409,0,48,85,0,8,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-28,"Switzerland","Vaud",NA,46.5369,6.58478,55,2936,0,7,191,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-28,"Switzerland","Valais",NA,46.209567,7.604659,21,902,0,1,94,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-28,"Switzerland","Zurich",NA,47.451542,8.564572,15,1720,855,4,142,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-03-28,"Switzerland","Aargau",NA,47.449406,8.327495,3,364,0,0,0,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Graubunden|NA",2020-03-28,"Switzerland","Graubunden",NA,46.796756,10.305946,9,409,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Obwalden|NA",2020-03-28,"Switzerland","Obwalden",NA,46.898509,8.250681,0,37,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Zug|NA",2020-03-28,"Switzerland","Zug",NA,47.157296,8.537294,1,101,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-29,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,48,0,0,3,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-29,"Switzerland","Bern",NA,46.916667,7.466667,10,798,0,1,31,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-29,"Switzerland","Baselland",NA,47.482779,7.742975,6,511,0,0,9,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-29,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,15,609,235,2,36,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-29,"Switzerland","Fribourg",NA,46.718391,7.074008,16,442,30,1,21,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-29,"Switzerland","Geneve",NA,46.195602,6.148113,37,2349,10597,10,72,292,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-29,"Switzerland","Jura",NA,47.350744,7.156107,0,118,0,0,0,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-29,"Switzerland","Luzern",NA,47.083333,8.266667,5,339,0,1,22,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-29,"Switzerland","Neuchatel",NA,46.995534,6.780126,17,346,0,3,9,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-29,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,59,0,0,4,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|St.Gallen|NA",2020-03-29,"Switzerland","St.Gallen",NA,47.43162,9.39845,5,365,0,0,26,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-29,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,40,0,0,3,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-29,"Switzerland","Solothurn",NA,47.206649,7.516605,2,190,0,1,17,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-29,"Switzerland","Schwyz",NA,47.061787,8.756585,2,128,10,0,6,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-29,"Switzerland","Thurgau",NA,47.55993,8.8998,2,138,276,0,4,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-29,"Switzerland","Ticino",NA,46.009279,8.955576,93,1837,0,6,110,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-29,"Switzerland","Uri",NA,46.880422,8.644409,0,50,85,0,2,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-29,"Switzerland","Vaud",NA,46.5369,6.58478,66,3168,0,11,232,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-29,"Switzerland","Valais",NA,46.209567,7.604659,21,964,0,0,62,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-29,"Switzerland","Zurich",NA,47.451542,8.564572,15,1758,855,0,38,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-03-29,"Switzerland","Aargau",NA,47.449406,8.327495,3,364,0,0,0,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-29,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,13,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Glarus|NA",2020-03-29,"Switzerland","Glarus",NA,47.04057,9.068036,1,47,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-29,"Switzerland","Graubunden",NA,46.796756,10.305946,9,409,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Obwalden|NA",2020-03-29,"Switzerland","Obwalden",NA,46.898509,8.250681,0,37,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Zug|NA",2020-03-29,"Switzerland","Zug",NA,47.157296,8.537294,1,101,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-30,"Switzerland","Aargau",NA,47.449406,8.327495,8,481,0,5,117,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-30,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,14,0,0,1,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-30,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,50,0,0,2,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-30,"Switzerland","Bern",NA,46.916667,7.466667,13,826,0,3,28,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-30,"Switzerland","Baselland",NA,47.482779,7.742975,7,539,0,1,28,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-30,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,15,621,235,0,12,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-30,"Switzerland","Fribourg",NA,46.718391,7.074008,17,477,30,1,35,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-30,"Switzerland","Geneve",NA,46.195602,6.148113,43,2450,11157,6,101,560,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-30,"Switzerland","Glarus",NA,47.04057,9.068036,1,50,0,0,3,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-30,"Switzerland","Graubunden",NA,46.796756,10.305946,12,497,0,3,88,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-30,"Switzerland","Jura",NA,47.350744,7.156107,0,122,0,0,4,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-30,"Switzerland","Luzern",NA,47.083333,8.266667,6,351,0,1,12,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-30,"Switzerland","Neuchatel",NA,46.995534,6.780126,19,378,0,2,32,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-30,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,63,0,0,4,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-30,"Switzerland","Obwalden",NA,46.898509,8.250681,0,46,6,0,9,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-30,"Switzerland","St.Gallen",NA,47.43162,9.39845,5,389,0,0,24,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-30,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,41,0,0,1,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Schwyz|NA",2020-03-30,"Switzerland","Schwyz",NA,47.061787,8.756585,2,135,10,0,7,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-30,"Switzerland","Thurgau",NA,47.55993,8.8998,2,148,276,0,10,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-30,"Switzerland","Ticino",NA,46.009279,8.955576,105,1962,0,12,125,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-30,"Switzerland","Uri",NA,46.880422,8.644409,0,53,85,0,3,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-30,"Switzerland","Vaud",NA,46.5369,6.58478,77,3272,0,11,104,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-30,"Switzerland","Valais",NA,46.209567,7.604659,26,1000,0,5,36,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-30,"Switzerland","Zug",NA,47.157296,8.537294,1,112,0,0,11,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-30,"Switzerland","Zurich",NA,47.451542,8.564572,21,1874,855,6,116,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Solothurn|NA",2020-03-30,"Switzerland","Solothurn",NA,47.206649,7.516605,2,190,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Aargau|NA",2020-03-31,"Switzerland","Aargau",NA,47.449406,8.327495,11,499,0,3,18,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-31,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,14,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-31,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,2,58,0,0,8,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-31,"Switzerland","Bern",NA,46.916667,7.466667,16,856,0,3,30,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-31,"Switzerland","Baselland",NA,47.482779,7.742975,10,561,0,3,22,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-31,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,16,657,235,1,36,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-31,"Switzerland","Fribourg",NA,46.718391,7.074008,20,491,30,3,14,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-31,"Switzerland","Geneve",NA,46.195602,6.148113,52,2657,11760,9,207,603,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-31,"Switzerland","Glarus",NA,47.04057,9.068036,2,53,0,1,3,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-31,"Switzerland","Graubunden",NA,46.796756,10.305946,19,513,0,7,16,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-31,"Switzerland","Jura",NA,47.350744,7.156107,0,127,0,0,5,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-31,"Switzerland","Luzern",NA,47.083333,8.266667,7,375,0,1,24,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-31,"Switzerland","Neuchatel",NA,46.995534,6.780126,21,401,0,2,23,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-31,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,70,0,0,7,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-31,"Switzerland","Obwalden",NA,46.898509,8.250681,0,46,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-31,"Switzerland","St.Gallen",NA,47.43162,9.39845,7,414,0,2,25,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-31,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,42,0,0,1,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-31,"Switzerland","Solothurn",NA,47.206649,7.516605,2,196,0,0,6,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-31,"Switzerland","Schwyz",NA,47.061787,8.756585,4,141,10,2,6,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-31,"Switzerland","Thurgau",NA,47.55993,8.8998,3,154,276,1,6,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-31,"Switzerland","Ticino",NA,46.009279,8.955576,120,2091,0,15,129,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-31,"Switzerland","Uri",NA,46.880422,8.644409,0,57,85,0,4,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-31,"Switzerland","Vaud",NA,46.5369,6.58478,84,3465,0,7,193,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-31,"Switzerland","Valais",NA,46.209567,7.604659,35,1085,0,9,85,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-31,"Switzerland","Zug",NA,47.157296,8.537294,1,114,0,0,2,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-31,"Switzerland","Zurich",NA,47.451542,8.564572,25,1960,855,4,86,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-04-01,"Switzerland","Aargau",NA,47.449406,8.327495,11,549,0,0,50,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Ausserrhoden|NA",2020-04-01,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,3,61,0,1,3,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-04-01,"Switzerland","Bern",NA,46.916667,7.466667,20,909,0,4,53,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-04-01,"Switzerland","Baselland",NA,47.482779,7.742975,11,588,0,1,27,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-04-01,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,18,691,235,2,34,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-04-01,"Switzerland","Fribourg",NA,46.718391,7.074008,23,525,30,3,34,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-04-01,"Switzerland","Geneve",NA,46.195602,6.148113,65,2775,12243,13,118,483,495200,0.211,0.625,0.164,40.4,2014.7,0.068
